observation_id,photo_id,photo_index,username,observed_on,quality_grade,notes_code_clean2,scientific_name_final2,spp6_fixed,spp6_official,spp6_fix_status,current_order,accepted_family,accepted_name,synonyms,accepted_name_author,habit,genus,species
299924101,540361682,6,mariagallegos,7/18/25,needs_id,CHALSEBL1,Alseis blackiana,ALSEBL,ALSEBL,ok_code_match,Gentianales,Rubiaceae,Alseis blackiana,NA,Hemsl.,Freestanding,Alseis,blackiana
299923931,540361235,1,mariagallegos,7/18/25,needs_id,CHCUPASY3,Cupania seemannii,CUPASY,CUPASY,ok_code_match,Sapindales,Sapindaceae,Cupania seemannii,Cupania sylvatica,Triana & Planch.,Freestanding,Cupania,seemannii
299923931,540361296,2,mariagallegos,7/18/25,needs_id,CHCUPASY3,Cupania seemannii,CUPASY,CUPASY,ok_code_match,Sapindales,Sapindaceae,Cupania seemannii,Cupania sylvatica,Triana & Planch.,Freestanding,Cupania,seemannii
299923931,540361343,3,mariagallegos,7/18/25,needs_id,CHCUPASY3,Cupania seemannii,CUPASY,CUPASY,ok_code_match,Sapindales,Sapindaceae,Cupania seemannii,Cupania sylvatica,Triana & Planch.,Freestanding,Cupania,seemannii
299923931,540361389,4,mariagallegos,7/18/25,needs_id,CHCUPASY3,Cupania seemannii,CUPASY,CUPASY,ok_code_match,Sapindales,Sapindaceae,Cupania seemannii,Cupania sylvatica,Triana & Planch.,Freestanding,Cupania,seemannii
299923931,540361420,5,mariagallegos,7/18/25,needs_id,CHCUPASY3,Cupania seemannii,CUPASY,CUPASY,ok_code_match,Sapindales,Sapindaceae,Cupania seemannii,Cupania sylvatica,Triana & Planch.,Freestanding,Cupania,seemannii
299923931,540361462,6,mariagallegos,7/18/25,needs_id,CHCUPASY3,Cupania seemannii,CUPASY,CUPASY,ok_code_match,Sapindales,Sapindaceae,Cupania seemannii,Cupania sylvatica,Triana & Planch.,Freestanding,Cupania,seemannii
299923797,540360995,1,mariagallegos,7/18/25,needs_id,CHSWARS12,Swartzia simplex,SWARS1,SWARS1,ok_code_match,Fabales,Fabaceae,Swartzia simplex,NA,(Sw.) Spreng.,Freestanding,Swartzia,simplex
299923797,540361031,2,mariagallegos,7/18/25,needs_id,CHSWARS12,Swartzia simplex,SWARS1,SWARS1,ok_code_match,Fabales,Fabaceae,Swartzia simplex,NA,(Sw.) Spreng.,Freestanding,Swartzia,simplex
299923797,540361069,3,mariagallegos,7/18/25,needs_id,CHSWARS12,Swartzia simplex,SWARS1,SWARS1,ok_code_match,Fabales,Fabaceae,Swartzia simplex,NA,(Sw.) Spreng.,Freestanding,Swartzia,simplex
299923797,540361109,4,mariagallegos,7/18/25,needs_id,CHSWARS12,Swartzia simplex,SWARS1,SWARS1,ok_code_match,Fabales,Fabaceae,Swartzia simplex,NA,(Sw.) Spreng.,Freestanding,Swartzia,simplex
299923797,540361139,5,mariagallegos,7/18/25,needs_id,CHSWARS12,Swartzia simplex,SWARS1,SWARS1,ok_code_match,Fabales,Fabaceae,Swartzia simplex,NA,(Sw.) Spreng.,Freestanding,Swartzia,simplex
299923797,540361168,6,mariagallegos,7/18/25,needs_id,CHSWARS12,Swartzia simplex,SWARS1,SWARS1,ok_code_match,Fabales,Fabaceae,Swartzia simplex,NA,(Sw.) Spreng.,Freestanding,Swartzia,simplex
299923673,540360803,1,mariagallegos,7/18/25,needs_id,CHFORSVI1,Forsteronia viridescens,FORSVI,FORSVI,ok_code_match,Gentianales,Apocynaceae,Forsteronia acouci,Forsteronia viridescens,(Aubl.) A.DC.,Climbing,Forsteronia,acouci
299923673,540360829,2,mariagallegos,7/18/25,needs_id,CHFORSVI1,Forsteronia viridescens,FORSVI,FORSVI,ok_code_match,Gentianales,Apocynaceae,Forsteronia acouci,Forsteronia viridescens,(Aubl.) A.DC.,Climbing,Forsteronia,acouci
299923673,540360867,3,mariagallegos,7/18/25,needs_id,CHFORSVI1,Forsteronia viridescens,FORSVI,FORSVI,ok_code_match,Gentianales,Apocynaceae,Forsteronia acouci,Forsteronia viridescens,(Aubl.) A.DC.,Climbing,Forsteronia,acouci
299923673,540360893,4,mariagallegos,7/18/25,needs_id,CHFORSVI1,Forsteronia viridescens,FORSVI,FORSVI,ok_code_match,Gentianales,Apocynaceae,Forsteronia acouci,Forsteronia viridescens,(Aubl.) A.DC.,Climbing,Forsteronia,acouci
299923673,540360927,5,mariagallegos,7/18/25,needs_id,CHFORSVI1,Forsteronia viridescens,FORSVI,FORSVI,ok_code_match,Gentianales,Apocynaceae,Forsteronia acouci,Forsteronia viridescens,(Aubl.) A.DC.,Climbing,Forsteronia,acouci
299923673,540360958,6,mariagallegos,7/18/25,needs_id,CHFORSVI1,Forsteronia viridescens,FORSVI,FORSVI,ok_code_match,Gentianales,Apocynaceae,Forsteronia acouci,Forsteronia viridescens,(Aubl.) A.DC.,Climbing,Forsteronia,acouci
299923584,540360585,1,mariagallegos,7/18/25,needs_id,CHMAR2PA2,Maripa panamensis,MAR2PA,MAR2PA,ok_code_match,Solanales,Convolvulaceae,Maripa panamensis,NA,Hemsl.,Climbing,Maripa,panamensis
299923584,540360641,2,mariagallegos,7/18/25,needs_id,CHMAR2PA2,Maripa panamensis,MAR2PA,MAR2PA,ok_code_match,Solanales,Convolvulaceae,Maripa panamensis,NA,Hemsl.,Climbing,Maripa,panamensis
299923584,540360688,3,mariagallegos,7/18/25,needs_id,CHMAR2PA2,Maripa panamensis,MAR2PA,MAR2PA,ok_code_match,Solanales,Convolvulaceae,Maripa panamensis,NA,Hemsl.,Climbing,Maripa,panamensis
299923584,540360713,4,mariagallegos,7/18/25,needs_id,CHMAR2PA2,Maripa panamensis,MAR2PA,MAR2PA,ok_code_match,Solanales,Convolvulaceae,Maripa panamensis,NA,Hemsl.,Climbing,Maripa,panamensis
299923584,540360747,5,mariagallegos,7/18/25,needs_id,CHMAR2PA2,Maripa panamensis,MAR2PA,MAR2PA,ok_code_match,Solanales,Convolvulaceae,Maripa panamensis,NA,Hemsl.,Climbing,Maripa,panamensis
299923584,540360775,6,mariagallegos,7/18/25,needs_id,CHMAR2PA2,Maripa panamensis,MAR2PA,MAR2PA,ok_code_match,Solanales,Convolvulaceae,Maripa panamensis,NA,Hemsl.,Climbing,Maripa,panamensis
299923445,540360294,1,mariagallegos,7/18/25,needs_id,CHTROPRA2,Trophis racemosa,TROPRA,TROPRA,ok_code_match,Rosales,Moraceae,Trophis racemosa,NA,(L.) Urb.,Freestanding,Trophis,racemosa
299923445,540360342,2,mariagallegos,7/18/25,needs_id,CHTROPRA2,Trophis racemosa,TROPRA,TROPRA,ok_code_match,Rosales,Moraceae,Trophis racemosa,NA,(L.) Urb.,Freestanding,Trophis,racemosa
299923445,540360386,3,mariagallegos,7/18/25,needs_id,CHTROPRA2,Trophis racemosa,TROPRA,TROPRA,ok_code_match,Rosales,Moraceae,Trophis racemosa,NA,(L.) Urb.,Freestanding,Trophis,racemosa
299923445,540360449,4,mariagallegos,7/18/25,needs_id,CHTROPRA2,Trophis racemosa,TROPRA,TROPRA,ok_code_match,Rosales,Moraceae,Trophis racemosa,NA,(L.) Urb.,Freestanding,Trophis,racemosa
299923445,540360487,5,mariagallegos,7/18/25,needs_id,CHTROPRA2,Trophis racemosa,TROPRA,TROPRA,ok_code_match,Rosales,Moraceae,Trophis racemosa,NA,(L.) Urb.,Freestanding,Trophis,racemosa
299923445,540360528,6,mariagallegos,7/18/25,needs_id,CHTROPRA2,Trophis racemosa,TROPRA,TROPRA,ok_code_match,Rosales,Moraceae,Trophis racemosa,NA,(L.) Urb.,Freestanding,Trophis,racemosa
299923292,540360047,1,mariagallegos,7/18/25,needs_id,CHCNESRU5,Cnestidium rufescens,CNESRU,CNESRU,ok_code_match,Oxalidales,Connaraceae,Cnestidium rufescens,NA,Planch.,Climbing,Cnestidium,rufescens
299923292,540360088,2,mariagallegos,7/18/25,needs_id,CHCNESRU5,Cnestidium rufescens,CNESRU,CNESRU,ok_code_match,Oxalidales,Connaraceae,Cnestidium rufescens,NA,Planch.,Climbing,Cnestidium,rufescens
299923292,540360130,3,mariagallegos,7/18/25,needs_id,CHCNESRU5,Cnestidium rufescens,CNESRU,CNESRU,ok_code_match,Oxalidales,Connaraceae,Cnestidium rufescens,NA,Planch.,Climbing,Cnestidium,rufescens
299923292,540360165,4,mariagallegos,7/18/25,needs_id,CHCNESRU5,Cnestidium rufescens,CNESRU,CNESRU,ok_code_match,Oxalidales,Connaraceae,Cnestidium rufescens,NA,Planch.,Climbing,Cnestidium,rufescens
299923292,540360199,5,mariagallegos,7/18/25,needs_id,CHCNESRU5,Cnestidium rufescens,CNESRU,CNESRU,ok_code_match,Oxalidales,Connaraceae,Cnestidium rufescens,NA,Planch.,Climbing,Cnestidium,rufescens
299923292,540360242,6,mariagallegos,7/18/25,needs_id,CHCNESRU5,Cnestidium rufescens,CNESRU,CNESRU,ok_code_match,Oxalidales,Connaraceae,Cnestidium rufescens,NA,Planch.,Climbing,Cnestidium,rufescens
299923120,540359823,1,mariagallegos,7/18/25,needs_id,CHLACIAG3,Lacistema aggregatum,LACIAG,LACIAG,ok_code_match,Malpighiales,Lacistemataceae,Lacistema aggregatum,NA,(P.J.Bergius) Rusby,Freestanding,Lacistema,aggregatum
299923120,540359852,2,mariagallegos,7/18/25,needs_id,CHLACIAG3,Lacistema aggregatum,LACIAG,LACIAG,ok_code_match,Malpighiales,Lacistemataceae,Lacistema aggregatum,NA,(P.J.Bergius) Rusby,Freestanding,Lacistema,aggregatum
299923120,540359877,3,mariagallegos,7/18/25,needs_id,CHLACIAG3,Lacistema aggregatum,LACIAG,LACIAG,ok_code_match,Malpighiales,Lacistemataceae,Lacistema aggregatum,NA,(P.J.Bergius) Rusby,Freestanding,Lacistema,aggregatum
299923120,540359915,4,mariagallegos,7/18/25,needs_id,CHLACIAG3,Lacistema aggregatum,LACIAG,LACIAG,ok_code_match,Malpighiales,Lacistemataceae,Lacistema aggregatum,NA,(P.J.Bergius) Rusby,Freestanding,Lacistema,aggregatum
299923120,540359948,5,mariagallegos,7/18/25,needs_id,CHLACIAG3,Lacistema aggregatum,LACIAG,LACIAG,ok_code_match,Malpighiales,Lacistemataceae,Lacistema aggregatum,NA,(P.J.Bergius) Rusby,Freestanding,Lacistema,aggregatum
299923120,540359998,6,mariagallegos,7/18/25,needs_id,CHLACIAG3,Lacistema aggregatum,LACIAG,LACIAG,ok_code_match,Malpighiales,Lacistemataceae,Lacistema aggregatum,NA,(P.J.Bergius) Rusby,Freestanding,Lacistema,aggregatum
299922980,540359606,1,mariagallegos,7/18/25,needs_id,CHCOCCP12,Coccoloba parimensis,COCCP1,COCCEX,fixed_by_name_or_synonym,Caryophyllales,Polygonaceae,Coccoloba excelsa,Coccoloba parimensis,Benth.,Climbing,Coccoloba,excelsa
299922980,540359649,2,mariagallegos,7/18/25,needs_id,CHCOCCP12,Coccoloba parimensis,COCCP1,COCCEX,fixed_by_name_or_synonym,Caryophyllales,Polygonaceae,Coccoloba excelsa,Coccoloba parimensis,Benth.,Climbing,Coccoloba,excelsa
299922980,540359681,3,mariagallegos,7/18/25,needs_id,CHCOCCP12,Coccoloba parimensis,COCCP1,COCCEX,fixed_by_name_or_synonym,Caryophyllales,Polygonaceae,Coccoloba excelsa,Coccoloba parimensis,Benth.,Climbing,Coccoloba,excelsa
299922980,540359721,4,mariagallegos,7/18/25,needs_id,CHCOCCP12,Coccoloba parimensis,COCCP1,COCCEX,fixed_by_name_or_synonym,Caryophyllales,Polygonaceae,Coccoloba excelsa,Coccoloba parimensis,Benth.,Climbing,Coccoloba,excelsa
299922980,540359759,5,mariagallegos,7/18/25,needs_id,CHCOCCP12,Coccoloba parimensis,COCCP1,COCCEX,fixed_by_name_or_synonym,Caryophyllales,Polygonaceae,Coccoloba excelsa,Coccoloba parimensis,Benth.,Climbing,Coccoloba,excelsa
299922980,540359775,6,mariagallegos,7/18/25,needs_id,CHCOCCP12,Coccoloba parimensis,COCCP1,COCCEX,fixed_by_name_or_synonym,Caryophyllales,Polygonaceae,Coccoloba excelsa,Coccoloba parimensis,Benth.,Climbing,Coccoloba,excelsa
299922849,540359385,1,mariagallegos,7/18/25,needs_id,CHCALLA2,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299922849,540359426,2,mariagallegos,7/18/25,needs_id,CHCALLA2,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299922849,540359455,3,mariagallegos,7/18/25,needs_id,CHCALLA2,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299922849,540359492,4,mariagallegos,7/18/25,needs_id,CHCALLA2,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299922849,540359525,5,mariagallegos,7/18/25,needs_id,CHCALLA2,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299922849,540359570,6,mariagallegos,7/18/25,needs_id,CHCALLA2,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299922711,540359144,1,mariagallegos,7/18/25,needs_id,CHANNOHA1,Annona hayesii,ANNOHA,ANNOHA,ok_code_match,Magnoliales,Annonaceae,Annona hayesii,NA,Saff.,Freestanding,Annona,hayesii
299922711,540359189,2,mariagallegos,7/18/25,needs_id,CHANNOHA1,Annona hayesii,ANNOHA,ANNOHA,ok_code_match,Magnoliales,Annonaceae,Annona hayesii,NA,Saff.,Freestanding,Annona,hayesii
299922711,540359233,3,mariagallegos,7/18/25,needs_id,CHANNOHA1,Annona hayesii,ANNOHA,ANNOHA,ok_code_match,Magnoliales,Annonaceae,Annona hayesii,NA,Saff.,Freestanding,Annona,hayesii
299922711,540359279,4,mariagallegos,7/18/25,needs_id,CHANNOHA1,Annona hayesii,ANNOHA,ANNOHA,ok_code_match,Magnoliales,Annonaceae,Annona hayesii,NA,Saff.,Freestanding,Annona,hayesii
299922711,540359313,5,mariagallegos,7/18/25,needs_id,CHANNOHA1,Annona hayesii,ANNOHA,ANNOHA,ok_code_match,Magnoliales,Annonaceae,Annona hayesii,NA,Saff.,Freestanding,Annona,hayesii
299922711,540359349,6,mariagallegos,7/18/25,needs_id,CHANNOHA1,Annona hayesii,ANNOHA,ANNOHA,ok_code_match,Magnoliales,Annonaceae,Annona hayesii,NA,Saff.,Freestanding,Annona,hayesii
299922592,540358957,1,mariagallegos,7/18/25,needs_id,CHPROTTE9,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
299922592,540358984,2,mariagallegos,7/18/25,needs_id,CHPROTTE9,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
299922592,540359012,3,mariagallegos,7/18/25,needs_id,CHPROTTE9,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
299922592,540359042,4,mariagallegos,7/18/25,needs_id,CHPROTTE9,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
299922592,540359074,5,mariagallegos,7/18/25,needs_id,CHPROTTE9,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
299922592,540359103,6,mariagallegos,7/18/25,needs_id,CHPROTTE9,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
299892065,540302281,1,mariagallegos,7/18/25,needs_id,CHCALLLA6,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299892065,540302356,2,mariagallegos,7/18/25,needs_id,CHCALLLA6,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299892065,540302406,3,mariagallegos,7/18/25,needs_id,CHCALLLA6,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299892065,540302471,4,mariagallegos,7/18/25,needs_id,CHCALLLA6,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299892065,540302516,5,mariagallegos,7/18/25,needs_id,CHCALLLA6,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299892065,540302571,6,mariagallegos,7/18/25,needs_id,CHCALLLA6,Callichlamys latifolia,CALLLA,CAL5LA,fixed_by_name_or_synonym,Lamiales,Bignoniaceae,Callichlamys latifolia,NA,(Rich.) K.Schum.,Climbing,Callichlamys,latifolia
299868885,540259124,1,mariagallegos,7/18/25,needs_id,CHDOLIMA3,Doliocarpus major,DOLIMA,DOLIMA,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus major,NA,J.F.Gmel.,Climbing,Doliocarpus,major
299868885,540259168,2,mariagallegos,7/18/25,needs_id,CHDOLIMA3,Doliocarpus major,DOLIMA,DOLIMA,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus major,NA,J.F.Gmel.,Climbing,Doliocarpus,major
299868885,540259212,3,mariagallegos,7/18/25,needs_id,CHDOLIMA3,Doliocarpus major,DOLIMA,DOLIMA,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus major,NA,J.F.Gmel.,Climbing,Doliocarpus,major
299868885,540259249,4,mariagallegos,7/18/25,needs_id,CHDOLIMA3,Doliocarpus major,DOLIMA,DOLIMA,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus major,NA,J.F.Gmel.,Climbing,Doliocarpus,major
299868885,540259282,5,mariagallegos,7/18/25,needs_id,CHDOLIMA3,Doliocarpus major,DOLIMA,DOLIMA,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus major,NA,J.F.Gmel.,Climbing,Doliocarpus,major
299868885,540259316,6,mariagallegos,7/18/25,needs_id,CHDOLIMA3,Doliocarpus major,DOLIMA,DOLIMA,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus major,NA,J.F.Gmel.,Climbing,Doliocarpus,major
298654635,537987293,1,mariagallegos,7/16/25,needs_id,BVPROTTE3,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
298654635,537987337,2,mariagallegos,7/16/25,needs_id,BVPROTTE3,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
298654635,537987372,3,mariagallegos,7/16/25,needs_id,BVPROTTE3,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
298654635,537987413,4,mariagallegos,7/16/25,needs_id,BVPROTTE3,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
298654635,537987448,5,mariagallegos,7/16/25,needs_id,BVPROTTE3,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
298654635,537987481,6,mariagallegos,7/16/25,needs_id,BVPROTTE3,Protium tenuifolium,PROTTE,PROTTE,ok_code_match,Sapindales,Burseraceae,Protium tenuifolium,NA,(Engl.) Engl.,Freestanding,Protium,tenuifolium
298654539,537987103,1,mariagallegos,7/16/25,needs_id,BVSOROAF6,Sorocea affinis,SOROAF,SOROAF,ok_code_match,Rosales,Moraceae,Sorocea affinis,NA,Hemsl.,Freestanding,Sorocea,affinis
298654539,537987146,2,mariagallegos,7/16/25,needs_id,BVSOROAF6,Sorocea affinis,SOROAF,SOROAF,ok_code_match,Rosales,Moraceae,Sorocea affinis,NA,Hemsl.,Freestanding,Sorocea,affinis
298654539,537987180,3,mariagallegos,7/16/25,needs_id,BVSOROAF6,Sorocea affinis,SOROAF,SOROAF,ok_code_match,Rosales,Moraceae,Sorocea affinis,NA,Hemsl.,Freestanding,Sorocea,affinis
298654539,537987210,4,mariagallegos,7/16/25,needs_id,BVSOROAF6,Sorocea affinis,SOROAF,SOROAF,ok_code_match,Rosales,Moraceae,Sorocea affinis,NA,Hemsl.,Freestanding,Sorocea,affinis
298654539,537987243,5,mariagallegos,7/16/25,needs_id,BVSOROAF6,Sorocea affinis,SOROAF,SOROAF,ok_code_match,Rosales,Moraceae,Sorocea affinis,NA,Hemsl.,Freestanding,Sorocea,affinis
298654539,537987265,6,mariagallegos,7/16/25,needs_id,BVSOROAF6,Sorocea affinis,SOROAF,SOROAF,ok_code_match,Rosales,Moraceae,Sorocea affinis,NA,Hemsl.,Freestanding,Sorocea,affinis
298654413,537986796,1,mariagallegos,7/16/25,needs_id,BVOURALU9,Ouratea lucens,OURALU,OURALU,ok_code_match,Malpighiales,Ochnaceae,Ouratea lucens,NA,(Kunth) Engl.,Freestanding,Ouratea,lucens
298654413,537986844,2,mariagallegos,7/16/25,needs_id,BVOURALU9,Ouratea lucens,OURALU,OURALU,ok_code_match,Malpighiales,Ochnaceae,Ouratea lucens,NA,(Kunth) Engl.,Freestanding,Ouratea,lucens
298654413,537986918,3,mariagallegos,7/16/25,needs_id,BVOURALU9,Ouratea lucens,OURALU,OURALU,ok_code_match,Malpighiales,Ochnaceae,Ouratea lucens,NA,(Kunth) Engl.,Freestanding,Ouratea,lucens
298654413,537986975,4,mariagallegos,7/16/25,needs_id,BVOURALU9,Ouratea lucens,OURALU,OURALU,ok_code_match,Malpighiales,Ochnaceae,Ouratea lucens,NA,(Kunth) Engl.,Freestanding,Ouratea,lucens
298654413,537987031,5,mariagallegos,7/16/25,needs_id,BVOURALU9,Ouratea lucens,OURALU,OURALU,ok_code_match,Malpighiales,Ochnaceae,Ouratea lucens,NA,(Kunth) Engl.,Freestanding,Ouratea,lucens
298654413,537987058,6,mariagallegos,7/16/25,needs_id,BVOURALU9,Ouratea lucens,OURALU,OURALU,ok_code_match,Malpighiales,Ochnaceae,Ouratea lucens,NA,(Kunth) Engl.,Freestanding,Ouratea,lucens
298654314,537986543,1,mariagallegos,7/16/25,needs_id,BVMANSKE10,Mansoa kerere,MANSKE,MANSKE,ok_code_match,Lamiales,Bignoniaceae,Pachyptera kerere,Mansoa kerere,(Aubl.) Sandwith,Climbing,Pachyptera,kerere
298654314,537986576,2,mariagallegos,7/16/25,needs_id,BVMANSKE10,Mansoa kerere,MANSKE,MANSKE,ok_code_match,Lamiales,Bignoniaceae,Pachyptera kerere,Mansoa kerere,(Aubl.) Sandwith,Climbing,Pachyptera,kerere
298654314,537986622,3,mariagallegos,7/16/25,needs_id,BVMANSKE10,Mansoa kerere,MANSKE,MANSKE,ok_code_match,Lamiales,Bignoniaceae,Pachyptera kerere,Mansoa kerere,(Aubl.) Sandwith,Climbing,Pachyptera,kerere
298654314,537986665,4,mariagallegos,7/16/25,needs_id,BVMANSKE10,Mansoa kerere,MANSKE,MANSKE,ok_code_match,Lamiales,Bignoniaceae,Pachyptera kerere,Mansoa kerere,(Aubl.) Sandwith,Climbing,Pachyptera,kerere
298654314,537986718,5,mariagallegos,7/16/25,needs_id,BVMANSKE10,Mansoa kerere,MANSKE,MANSKE,ok_code_match,Lamiales,Bignoniaceae,Pachyptera kerere,Mansoa kerere,(Aubl.) Sandwith,Climbing,Pachyptera,kerere
298654314,537986754,6,mariagallegos,7/16/25,needs_id,BVMANSKE10,Mansoa kerere,MANSKE,MANSKE,ok_code_match,Lamiales,Bignoniaceae,Pachyptera kerere,Mansoa kerere,(Aubl.) Sandwith,Climbing,Pachyptera,kerere
298654173,537986280,1,mariagallegos,7/16/25,needs_id,BVPLEOVA8,Pleonotoma variabilis,PLEOVA,PLEOVA,ok_code_match,Lamiales,Bignoniaceae,Pleonotoma variabilis,NA,(Jacq.) Miers,Climbing,Pleonotoma,variabilis
298654173,537986332,2,mariagallegos,7/16/25,needs_id,BVPLEOVA8,Pleonotoma variabilis,PLEOVA,PLEOVA,ok_code_match,Lamiales,Bignoniaceae,Pleonotoma variabilis,NA,(Jacq.) Miers,Climbing,Pleonotoma,variabilis
298654173,537986377,3,mariagallegos,7/16/25,needs_id,BVPLEOVA8,Pleonotoma variabilis,PLEOVA,PLEOVA,ok_code_match,Lamiales,Bignoniaceae,Pleonotoma variabilis,NA,(Jacq.) Miers,Climbing,Pleonotoma,variabilis
298654173,537986422,4,mariagallegos,7/16/25,needs_id,BVPLEOVA8,Pleonotoma variabilis,PLEOVA,PLEOVA,ok_code_match,Lamiales,Bignoniaceae,Pleonotoma variabilis,NA,(Jacq.) Miers,Climbing,Pleonotoma,variabilis
298654173,537986460,5,mariagallegos,7/16/25,needs_id,BVPLEOVA8,Pleonotoma variabilis,PLEOVA,PLEOVA,ok_code_match,Lamiales,Bignoniaceae,Pleonotoma variabilis,NA,(Jacq.) Miers,Climbing,Pleonotoma,variabilis
298654173,537986497,6,mariagallegos,7/16/25,needs_id,BVPLEOVA8,Pleonotoma variabilis,PLEOVA,PLEOVA,ok_code_match,Lamiales,Bignoniaceae,Pleonotoma variabilis,NA,(Jacq.) Miers,Climbing,Pleonotoma,variabilis
298654099,537986047,1,mariagallegos,7/16/25,needs_id,BVTET1PO6,Tetracera portobellensis,TET1PO,TET1PO,ok_code_match,Dilleniales,Dilleniaceae,Tetracera portobellensis,NA,Beurl.,Climbing,Tetracera,portobellensis
298654099,537986076,2,mariagallegos,7/16/25,needs_id,BVTET1PO6,Tetracera portobellensis,TET1PO,TET1PO,ok_code_match,Dilleniales,Dilleniaceae,Tetracera portobellensis,NA,Beurl.,Climbing,Tetracera,portobellensis
298654099,537986121,3,mariagallegos,7/16/25,needs_id,BVTET1PO6,Tetracera portobellensis,TET1PO,TET1PO,ok_code_match,Dilleniales,Dilleniaceae,Tetracera portobellensis,NA,Beurl.,Climbing,Tetracera,portobellensis
298654099,537986159,4,mariagallegos,7/16/25,needs_id,BVTET1PO6,Tetracera portobellensis,TET1PO,TET1PO,ok_code_match,Dilleniales,Dilleniaceae,Tetracera portobellensis,NA,Beurl.,Climbing,Tetracera,portobellensis
