anonymous_id,view_id,blinded_image,original_image_file,original_eval_path,original_source_path
individual_057,view_02,2026_data/blind_human_annotation_set/images/individual_057/view_02.jpg,Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_002.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Beilschmiedia/by_species/tovarensis/SHBELIPE5/Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_002.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Beilschmiedia/by_species/tovarensis/SHBELIPE5/Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_002.jpg
individual_057,view_03,2026_data/blind_human_annotation_set/images/individual_057/view_03.jpg,Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_003.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Beilschmiedia/by_species/tovarensis/SHBELIPE5/Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_003.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Beilschmiedia/by_species/tovarensis/SHBELIPE5/Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_003.jpg
individual_057,view_04,2026_data/blind_human_annotation_set/images/individual_057/view_04.jpg,Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_004.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Beilschmiedia/by_species/tovarensis/SHBELIPE5/Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_004.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Beilschmiedia/by_species/tovarensis/SHBELIPE5/Lauraceae_Beilschmiedia_tovarensis_SHBELIPE5_004.jpg
individual_058,view_01,2026_data/blind_human_annotation_set/images/individual_058/view_01.jpg,Lauraceae_Damburneya_purpurea_SHNECTPU10_001.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_001.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_001.jpg
individual_058,view_02,2026_data/blind_human_annotation_set/images/individual_058/view_02.jpg,Lauraceae_Damburneya_purpurea_SHNECTPU10_002.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_002.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_002.jpg
individual_058,view_03,2026_data/blind_human_annotation_set/images/individual_058/view_03.jpg,Lauraceae_Damburneya_purpurea_SHNECTPU10_003.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_003.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_003.jpg
individual_058,view_04,2026_data/blind_human_annotation_set/images/individual_058/view_04.jpg,Lauraceae_Damburneya_purpurea_SHNECTPU10_004.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_004.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_004.jpg
individual_058,view_05,2026_data/blind_human_annotation_set/images/individual_058/view_05.jpg,Lauraceae_Damburneya_purpurea_SHNECTPU10_005.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_005.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Damburneya/by_species/purpurea/SHNECTPU10/Lauraceae_Damburneya_purpurea_SHNECTPU10_005.jpg
individual_059,view_01,2026_data/blind_human_annotation_set/images/individual_059/view_01.jpg,Lauraceae_Nectandra_cuspidata_ANNECTCU4_001.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_001.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_001.jpg
individual_059,view_02,2026_data/blind_human_annotation_set/images/individual_059/view_02.jpg,Lauraceae_Nectandra_cuspidata_ANNECTCU4_002.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_002.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_002.jpg
individual_059,view_03,2026_data/blind_human_annotation_set/images/individual_059/view_03.jpg,Lauraceae_Nectandra_cuspidata_ANNECTCU4_003.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_003.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_003.jpg
individual_059,view_04,2026_data/blind_human_annotation_set/images/individual_059/view_04.jpg,Lauraceae_Nectandra_cuspidata_ANNECTCU4_004.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_004.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_004.jpg
individual_059,view_05,2026_data/blind_human_annotation_set/images/individual_059/view_05.jpg,Lauraceae_Nectandra_cuspidata_ANNECTCU4_005.jpg,2026_data/human_annotated_eval_set/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_005.jpg,2026_data/sorted_12K/training/by_family/Lauraceae/by_genus/Nectandra/by_species/cuspidata/ANNECTCU4/Lauraceae_Nectandra_cuspidata_ANNECTCU4_005.jpg
individual_060,view_01,2026_data/blind_human_annotation_set/images/individual_060/view_01.jpg,Lecythidaceae_Gustavia_superba_BAR0090_001.jpg,2026_data/human_annotated_eval_set/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_001.jpg,2026_data/sorted_12K/training/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_001.jpg
individual_060,view_02,2026_data/blind_human_annotation_set/images/individual_060/view_02.jpg,Lecythidaceae_Gustavia_superba_BAR0090_002.jpg,2026_data/human_annotated_eval_set/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_002.jpg,2026_data/sorted_12K/training/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_002.jpg
individual_060,view_03,2026_data/blind_human_annotation_set/images/individual_060/view_03.jpg,Lecythidaceae_Gustavia_superba_BAR0090_003.jpg,2026_data/human_annotated_eval_set/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_003.jpg,2026_data/sorted_12K/training/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_003.jpg
individual_060,view_04,2026_data/blind_human_annotation_set/images/individual_060/view_04.jpg,Lecythidaceae_Gustavia_superba_BAR0090_004.jpg,2026_data/human_annotated_eval_set/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_004.jpg,2026_data/sorted_12K/training/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_004.jpg
individual_060,view_05,2026_data/blind_human_annotation_set/images/individual_060/view_05.jpg,Lecythidaceae_Gustavia_superba_BAR0090_005.jpg,2026_data/human_annotated_eval_set/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_005.jpg,2026_data/sorted_12K/training/by_family/Lecythidaceae/by_genus/Gustavia/by_species/superba/BAR0090/Lecythidaceae_Gustavia_superba_BAR0090_005.jpg
individual_061,view_01,2026_data/blind_human_annotation_set/images/individual_061/view_01.jpg,Loganiaceae_Strychnos_panamensis_PPSTRYPA8_001.jpg,2026_data/human_annotated_eval_set/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_001.jpg,2026_data/sorted_12K/training/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_001.jpg
individual_061,view_02,2026_data/blind_human_annotation_set/images/individual_061/view_02.jpg,Loganiaceae_Strychnos_panamensis_PPSTRYPA8_002.jpg,2026_data/human_annotated_eval_set/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_002.jpg,2026_data/sorted_12K/training/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_002.jpg
individual_061,view_03,2026_data/blind_human_annotation_set/images/individual_061/view_03.jpg,Loganiaceae_Strychnos_panamensis_PPSTRYPA8_003.jpg,2026_data/human_annotated_eval_set/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_003.jpg,2026_data/sorted_12K/training/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_003.jpg
individual_061,view_04,2026_data/blind_human_annotation_set/images/individual_061/view_04.jpg,Loganiaceae_Strychnos_panamensis_PPSTRYPA8_004.jpg,2026_data/human_annotated_eval_set/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_004.jpg,2026_data/sorted_12K/training/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_004.jpg
individual_061,view_05,2026_data/blind_human_annotation_set/images/individual_061/view_05.jpg,Loganiaceae_Strychnos_panamensis_PPSTRYPA8_005.jpg,2026_data/human_annotated_eval_set/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_005.jpg,2026_data/sorted_12K/training/by_family/Loganiaceae/by_genus/Strychnos/by_species/panamensis/PPSTRYPA8/Loganiaceae_Strychnos_panamensis_PPSTRYPA8_005.jpg
individual_062,view_01,2026_data/blind_human_annotation_set/images/individual_062/view_01.jpg,Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_001.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_001.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_001.jpg
individual_062,view_02,2026_data/blind_human_annotation_set/images/individual_062/view_02.jpg,Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_002.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_002.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_002.jpg
individual_062,view_03,2026_data/blind_human_annotation_set/images/individual_062/view_03.jpg,Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_003.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_003.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_003.jpg
individual_062,view_04,2026_data/blind_human_annotation_set/images/individual_062/view_04.jpg,Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_004.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_004.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_004.jpg
individual_062,view_05,2026_data/blind_human_annotation_set/images/individual_062/view_05.jpg,Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_005.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_005.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Bronwenia/by_species/cornifolia/SRBANICO6/Malpighiaceae_Bronwenia_cornifolia_SRBANICO6_005.jpg
individual_063,view_01,2026_data/blind_human_annotation_set/images/individual_063/view_01.jpg,Malpighiaceae_Hiraea_reclinata_BAR0538_001.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_001.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_001.jpg
individual_063,view_02,2026_data/blind_human_annotation_set/images/individual_063/view_02.jpg,Malpighiaceae_Hiraea_reclinata_BAR0538_002.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_002.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_002.jpg
individual_063,view_03,2026_data/blind_human_annotation_set/images/individual_063/view_03.jpg,Malpighiaceae_Hiraea_reclinata_BAR0538_003.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_003.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_003.jpg
individual_063,view_04,2026_data/blind_human_annotation_set/images/individual_063/view_04.jpg,Malpighiaceae_Hiraea_reclinata_BAR0538_004.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_004.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_004.jpg
individual_063,view_05,2026_data/blind_human_annotation_set/images/individual_063/view_05.jpg,Malpighiaceae_Hiraea_reclinata_BAR0538_005.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_005.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Hiraea/by_species/reclinata/BAR0538/Malpighiaceae_Hiraea_reclinata_BAR0538_005.jpg
individual_064,view_01,2026_data/blind_human_annotation_set/images/individual_064/view_01.jpg,Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_001.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_001.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_001.jpg
individual_064,view_02,2026_data/blind_human_annotation_set/images/individual_064/view_02.jpg,Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_002.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_002.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_002.jpg
individual_064,view_03,2026_data/blind_human_annotation_set/images/individual_064/view_03.jpg,Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_003.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_003.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_003.jpg
individual_064,view_04,2026_data/blind_human_annotation_set/images/individual_064/view_04.jpg,Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_004.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_004.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_004.jpg
individual_064,view_05,2026_data/blind_human_annotation_set/images/individual_064/view_05.jpg,Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_005.jpg,2026_data/human_annotated_eval_set/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_005.jpg,2026_data/sorted_12K/training/by_family/Malpighiaceae/by_genus/Mascagnia/by_species/ovatifolia/MEMASCNE4/Malpighiaceae_Mascagnia_ovatifolia_MEMASCNE4_005.jpg
individual_065,view_01,2026_data/blind_human_annotation_set/images/individual_065/view_01.jpg,Melastomataceae_Miconia_simplex_SHMICOSI7_001.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_001.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_001.jpg
individual_065,view_02,2026_data/blind_human_annotation_set/images/individual_065/view_02.jpg,Melastomataceae_Miconia_simplex_SHMICOSI7_002.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_002.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_002.jpg
individual_065,view_03,2026_data/blind_human_annotation_set/images/individual_065/view_03.jpg,Melastomataceae_Miconia_simplex_SHMICOSI7_003.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_003.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_003.jpg
individual_065,view_04,2026_data/blind_human_annotation_set/images/individual_065/view_04.jpg,Melastomataceae_Miconia_simplex_SHMICOSI7_004.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_004.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_004.jpg
individual_065,view_05,2026_data/blind_human_annotation_set/images/individual_065/view_05.jpg,Melastomataceae_Miconia_simplex_SHMICOSI7_005.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_005.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Miconia/by_species/simplex/SHMICOSI7/Melastomataceae_Miconia_simplex_SHMICOSI7_005.jpg
individual_066,view_01,2026_data/blind_human_annotation_set/images/individual_066/view_01.jpg,Melastomataceae_Mouriri_myrtilloides_BAR0586_001.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_001.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_001.jpg
individual_066,view_02,2026_data/blind_human_annotation_set/images/individual_066/view_02.jpg,Melastomataceae_Mouriri_myrtilloides_BAR0586_002.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_002.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_002.jpg
individual_066,view_03,2026_data/blind_human_annotation_set/images/individual_066/view_03.jpg,Melastomataceae_Mouriri_myrtilloides_BAR0586_003.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_003.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_003.jpg
individual_066,view_04,2026_data/blind_human_annotation_set/images/individual_066/view_04.jpg,Melastomataceae_Mouriri_myrtilloides_BAR0586_004.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_004.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_004.jpg
individual_066,view_05,2026_data/blind_human_annotation_set/images/individual_066/view_05.jpg,Melastomataceae_Mouriri_myrtilloides_BAR0586_005.jpg,2026_data/human_annotated_eval_set/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_005.jpg,2026_data/sorted_12K/training/by_family/Melastomataceae/by_genus/Mouriri/by_species/myrtilloides/BAR0586/Melastomataceae_Mouriri_myrtilloides_BAR0586_005.jpg
individual_067,view_01,2026_data/blind_human_annotation_set/images/individual_067/view_01.jpg,Meliaceae_Guarea_guidonia_CHGUARGU3_001.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_001.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_001.jpg
individual_067,view_02,2026_data/blind_human_annotation_set/images/individual_067/view_02.jpg,Meliaceae_Guarea_guidonia_CHGUARGU3_002.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_002.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_002.jpg
individual_067,view_03,2026_data/blind_human_annotation_set/images/individual_067/view_03.jpg,Meliaceae_Guarea_guidonia_CHGUARGU3_003.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_003.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_003.jpg
individual_067,view_04,2026_data/blind_human_annotation_set/images/individual_067/view_04.jpg,Meliaceae_Guarea_guidonia_CHGUARGU3_004.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_004.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_004.jpg
individual_067,view_05,2026_data/blind_human_annotation_set/images/individual_067/view_05.jpg,Meliaceae_Guarea_guidonia_CHGUARGU3_005.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_005.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Guarea/by_species/guidonia/CHGUARGU3/Meliaceae_Guarea_guidonia_CHGUARGU3_005.jpg
individual_068,view_01,2026_data/blind_human_annotation_set/images/individual_068/view_01.jpg,Meliaceae_Trichilia_tuberculata_OLTRI2TU6_001.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Trichilia/by_species/tuberculata/OLTRI2TU6/Meliaceae_Trichilia_tuberculata_OLTRI2TU6_001.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Trichilia/by_species/tuberculata/OLTRI2TU6/Meliaceae_Trichilia_tuberculata_OLTRI2TU6_001.jpg
individual_068,view_02,2026_data/blind_human_annotation_set/images/individual_068/view_02.jpg,Meliaceae_Trichilia_tuberculata_OLTRI2TU6_002.jpg,2026_data/human_annotated_eval_set/by_family/Meliaceae/by_genus/Trichilia/by_species/tuberculata/OLTRI2TU6/Meliaceae_Trichilia_tuberculata_OLTRI2TU6_002.jpg,2026_data/sorted_12K/training/by_family/Meliaceae/by_genus/Trichilia/by_species/tuberculata/OLTRI2TU6/Meliaceae_Trichilia_tuberculata_OLTRI2TU6_002.jpg
